kw_rek_org_na_pas_nieodrzucone
400
250
250
250
400
250
600
600
400
250
400
250
300
250
400
250
250
250
250
600
600
200
250
250
250
600
250
250
250
250
250
250
250
250
125
600
250
600
250
600
250
250
250
250
250
400
250
600
400
600
400
600
300
250
600
250
600
600
250
250
250
400
600
250
250
200
250
600
250
250
600
250
250
250
250
250
600
600
250
250
600
250
600
600
250
250
250
600
250
250
250
600
600
250
250
600
250
250
250
250
250
250
250
250
250
600
250
250
600
250
250
250
250
250
600
400
250
250
250
250
250
600
600
600
250
600
250
600
600
600
400
600
250
600
600
400
0
600
250
600
250
400
300
400
250
600
250
300
600
600
250
600
600
250
600
600
400
400
600
250
400
600
400
600
600
600
600
250
600
250
250
600
600
600
600
600
250
400
600
600
250
250
400
600
300
600
250
250
250
600
600
600
250
250
600
400
400
250
600
600
600
600
250
600
600
600
250
600
600
600
250
600
600
600
250
250
600
400
250
250
400
600
250
600
400
600
600
125
300
600
600
400
250
600
250
250
250
600
600
250
250
400
250
250
400
250
600
400
250
600
600
600
600
600
250
600
600
250
600
600
600
600
400
400
250
600
600
600
250
250
250
400
400
250
600
600
250
250
600
250
400
400
250
250
600
600
600
400
250
600
600
250
600
600
600
600
400
600
400
400
250
600
600
600
600
600
400
600
600
250
250
600
250
250
400
400
400
400
600
250
250
600
250
600
600
400
600
600
600
250
600
600
600
400
600
600
600
600
600
400
600
400
400
600
400
600
400
250
250
250
250
600
250
400
600
600
600
600
600
400
600
400
600
250
400
400
250
600
600
400
600
400
600
250
600
600
600
600
400
400
600
250
400
400
400
250
250
250
600
250
250
250
250
600
600
600
400
600
600
250
600
600
600
600
600
250
250
600
400
400
600
600
400
600
400
300
600
600
600
250
600
600
125
250
600
600
250
250
600
250
600
250
600
250
250
600
250
600
600
600
250
250
600
400
600
600
400
600
250
600
600
600
600
600
600
600
250
400
600
600
600
400
600
600
600
600
600
400
400
250
250
600
600
250
600
250
250
250
250
250
600
250
600
400
600
600
600
250
400
600
400
600
600
400
400
600
600
400
600
250
400
600
250
250
600
600
250
250
600
600
250
250
600
600
600
600
600
600
600
600
250
250
250
250
200
600
600
600
250
400
600
250
600
600
600
600
250
400
600
250
400
600
250
250
600
250
400
250
400
600
600
400
250
400
600
250
250
600
600
250
600
600
400
250
250
600
400
400
250
250
600
600
250
250
250
250
250
250
400
600
600
600
600
250
400
600
250
600
250
600
600
250
600
600
600
250
250
400
250
250
600
600
600
600
600
600
600
250
600
400
250
600
600
400
600
600
250
400
400
250
400
400
400
600
250
250
250
250
600
600
600
250
600
600
600
400
250
250
600
600
600
600
250
600
600
600
600
600
600
600
400
400
400
250
600
600
600
600
600
600
250
400
600
600
250
250
600
600
600
600
600
300
600
250
600
400
400
600
600
250
600
250
600
600
400
600
400
600
600
600
600
600
400
600
600
250
400
400
600
600
250
250
600
400
600
600
600
600
600
400
600
250
250
600
600
400
250
250
400
600
600
250
250
250
250
250
600
400
400
600
400
600
250
600
600
600
400
600
400
250
250
600
600
600
400
600
250
600
600
600
400
400
600
250
250
600
250
400
600
400
250
400
400
600
250
250
600
600
600
600
600
250
250
600
600
600
400
600
400
600
400
600
250
600
600
600
600
600
400
400
600
250
600
600
400
400
400
250
250
600
600
600
600
600
400
400
400
400
400
600
250
400
250
600
250
250
250
250
400
250
250
250
250
400
250
600
250
250
600
600
600
600
600
250
250
600
400
300
600
600
600
400
600
250
600
600
600
600
250
400
600
250
400
600
300
250
400
250
250
250
600
600
600
200
600
600
400
250
600
250
600
600
400
600
250
400
600
400
600
600
250
250
400
600
400
400
400
250
600
250
250
400
250
250
250
250
400
400
600
400
600
400
600
600
250
400
600
600
250
600
600
250
600
250
400
400
600
250
600
600
250
400
600
400
400
600
400
600
250
600
600
600
600
600
400
600
600
600
600
600
600
250
600
250
600
250
600
250
400
400
600
400
600
600
400
250
600
600
600
250
250
400
600
250
250
600
600
400
400
400
250
250
600
600
600
250
400
250
250
250
250
250
250
250
250
400
400
250
600
600
600
250
250
250
400
600
600
600
250
250
600
466.6666666666666667
600
250
400
250
600
400
600
600
250
600
600
600
600
600
600
250
400
600
250
250
600
250
400
600
600
600
600
400
600
250
600
400
600
400
250
600
250
250
250
600
600
250
400
600
250
250
250
600
600
600
250
600
250
400
600
400
250
400
600
250
600
400
250
250
250
400
600
250
600
400
400
600
400
250
600
600
600
600
600
600
400
600
250
250
400
250
250
600
400
600
250
250
400
400
600
400
400
600
250
600
600
600
600
600
250
250
250
250
400
250
250
250
600
600
600
600
400
400
250
250
600
600
600
300
600
400
250
400
600
400
250
400
400
600
250
600
600
600
250
300
250
250
600
600
400
400
250
600
600
250
250
250
250
600
250
600
250
600
600
250
600
200
400
400
600
600
600
250
600
250
600
400
600
400
400
600
600
400
600
250
250
600
600
400
250
400
250
250
400
250
600
600
250
600
600
600
600
250
600
600
600
250
600
600
250
250
250
400
400
600
600
400
250
250
600
250
600
600
600
600
600
600
250
600
600
250
400
250
250
250
600
600
400
400
400
600
400
250
400
600
400
400
250
600
600
250
600
600
250
400
600
250
600
600
600
250
250
250
250
600
250
600
600
600
600
250
250
600
600
600
600
400
600
600
600
600
250
250
400
600
250
400
400
250
250
600
600
400
250
250
250
400
250
400
600
250
250
250
250
250
250
250
250
125
400
400
250
250
250
600
600
600
600
400
600
600
250
600
250
600
400
250
600
400
600
600
250
250
600
600
600
600
400
250
250
250
400
600
600
600
600
250
600
600
600
400
250
600
250
250
250
250
250
600
400
600
250
250
400
600
600
600
400
400
400
600
600
600
250
200
600
250
250
250
400
250
600
250
250
250
250
600
600
250
600
400
250
600
400
400
400
600
250
400
400
600
600
400
400
600
400
250
600
400
250
400
250
600
250
400
600
600
250
600
250
600
600
250
600
600
400
400
400
600
600
600
600
600
600
600
600
250
250
250
600
250
600
250
400
250
250
600
600
600
600
250
250
600
250
250
600
250
250
400
250
250
600
250
600
400
400
600
600
250
600
250
250
250
600
250
400
250
250
400
250
400
250
400
250
600
250
250
400
250
400
250
600
600
400
250
600
400
400
400
250
600
600
250
250
400
400
600
250
600
250
400
250
250
600
600
250
400
250
250
250
250
400
600
400
250
250
250
600
250
250
600
600
400
400
400
600
250
400
600
250
600
400
600
400
250
250
250
250
250
600
600
600
600
400
400
400
400
250
250
400
250
400
250
250
400
250
250
600
250
250
250
250
600
250
600
250
400
600
400
250
600
250
250
600
600
250
600
400
250
250
600
250
400
250
400
250
250
250
400
400
250
600
250
400
600
250
250
250
600
400
250
400
250
600
250
250
250
600
600
400
400
600
600
400
400
600
600
250
400
600
400
125
400
600
600
400
400
400
250
250
250
250
400
600
600
600
600
250
250
250
250
600
250
400
400
400
250
600
600
400
250
250
600
400
400
250
400
250
600
400
250
600
600
250
400
600
600
600
400
600
600
250
600
250
250
400
600
600
600
600
400
600
250
600
250
600
300
600
250
400
250
600
250
400
250
600
400
600
400
250
400
600
600
600
250
600
250
600
400
600
600
600
600
600
600
600
600
250
250
400
400
600
250
250
600
400
400
400
600
600
400
400
250
250
250
600
600
600
600
600
600
250
600
400
400
250
400
400
600
400
400
250
600
250
250
600
250
400
400
600
600
600
250
600
600
600
300
400
600
600
600
250
250
600
600
250
250
400
400
300
250
250
600
400
400
250
600
250
600
250
600
400
600
600
250
600
600
250
400
300
400
600
250
400
250
250
250
250
250
250
600
600
600
600
600
400
400
400
600
600
250
400
400
600
600
600
600
250
400
600
600
600
400
400
400
600
250
250
400
250
250
400
250
600
400
200
600
0
250
400
600
400
600
125
600
250
600
400
400
400
0
600
0
600
600
250
400
600
600
166.6666666666666667
400
600
250
400
600
400
250
600
400
600
600
250
600
600
250
600
600
400
600
400
600
600
250
250
250
600
250
250
600
250
600
600
400
600
250
600
250
400
250
250
250
600
400
250
300
400
600
600
250
400
600
400
250
400
250
400
400
250
400
600
400
400
250
600
250
400
250
250
250
250
250
250
400
250
600
600
600
600
600
600
600
250
250
600
400
600
600
250
250
400
600
200
250
600
400
250
600
400
250
400
600
250
400
600
400
400
600
600
250
250
600
400
250
300
600
600
0
600
600
600
600
250
300
250
250
250
600
600
600
250
600
600
600
400
400
250
250
400
600
400
400
250
600
600
250
600
600
600
600
600
600
400
600
400
600
600
250
600
600
600
400
600
250
600
250
600
250
400
250
600
600
400
600
600
600
600
600
400
400
400
600
600
600
250
400
400
400
400
600
250
250
600
250
400
250
400
600
600
600
250
600
400
600
250
250
600
600
600
600
400
400
250
250
250
600
250
400
400
600
400
250
250
600
250
400
250
250
600
250
250
250
250
600
250
250
600
600
600
250
250
250
250
250
250
250
400
250
400
400
250
250
250
250
400
250
600
250
600
400
250
250
250
250
400
600
400
400
400
600
250
600
400
600
600
250
600
600
250
250
400
250
600
250
600
250
600
400
250
250
250
400
400
400
600
250
400
250
400
250
250
600
600
600
300
250
600
400
600
400
600
250
400
400
250
250
250
600
400
250
600
600
250
600
250
600
400
400
600
600
600
250
400
400
600
600
250
600
250
400
250
400
400
250
400
400
400
400
600
250
400
600
250
600
600
400
400
600
600
250
400
400
600
300
400
250
250
600
400
250
250
250
250
250
600
250
250
400
400
600
250
400
600
250
400
250
250
250
400
600
400
250
300
250
600
400
300
600
400
400
600
600
600
600
400
600
250
250
250
250
400
600
600
400
250
250
250
600
400
250
400
400
600
600
600
250
600
250
600
600
600
250
600
250
250
400
600
600
600
600
400
250
400
250
600
600
600
600
400
300
400
600
400
400
600
250
400
250
600
250
400
250
600
250
400
600
400
600
600
600
0
250
250
250
250
600
250
600
600
400
600
250
400
250
600
600
250
600
600
250
600
600
600
600
400
600
250
600
250
400
250
250
600
400
400
600
250
600
250
600
250
250
400
250
600
600
600
250
600
250
250
600
400
400
250
250
600
250
250
400
250
600
250
250
400
600
600
600
600
250
400
250
250
600
600
400
250
600
600
400
250
600
400
600
250
250
600
400
250
400
600
600
600
600
400
600
250
600
400
250
400
400
600
600
600
250
250
250
250
250
600
600
600
400
250
600
250
250
250
600
250
250
400
250
250
250
250
600
250
250
250
250
250
250
250
400
250
250
250
600
250
600
250
400
600
250
400
600
250
600
250
250
600
600
600
400
400
600
400
600
250
600
600
400
250
250
250
250
250
250
250
400
400
400
600
400
600
250
250
400
400
600
400
600
400
400
400
250
600
250
600
600
250
250
400
250
600
400
400
250
250
400
250
600
400
400
400
400
400
250
250
600
400
400
400
250
250
250
250
0
250
300
250
400
600
250
400
400
400
250
600
600
400
250
250
600
600
400
400
250
250
600
250
250
250
400
600
250
600
250
250
400
600
250
250
250
400
400
400
250
600
400
400
400
250
600
400
600
600
400
600
600
250
400
250
250
400
600
250
400
300
600
400
600
600
400
250
250
600
600
600
250
400
600
250
600
400
250
250
400
400
250
600
361.1111111111111111
250
400
250
600
250
600
250
400
400
600
600
300
600
600
600
600
600
600
600
250
250
600
600
250
250
250
600
600
600
400
600
250
400
250
600
400
600
250
600
600
250
400
400
600
250
400
600
400
250
600
400
400
600
250
600
250
250
400
400
400
400
600
250
600
250
400
250
250
600
600
250
600
600
250
400
250
250
600
600
400
400
250
250
600
600
250
600
600
250
600
250
250
250
600
250
600
250
600
400
400
600
400
250
600
600
400
250
600
250
600
400
250
250
250
600
250
600
400
250
250
600
400
600
600
600
400
600
250
600
600
400
600
600
250
250
600
250
400
250
250
400
250
600
400
250
250
250
250
250
600
250
400
400
250
250
250
400
400
400
600
250
600
400
200
200
250
400
250
600
600
600
250
400
250
400
600
250
250
400
250
600
600
250
250
250
400
400
600
600
250
250
250
250
600
400
600
600
600
600
250
250
250
250
600
600
250
250
600
250
250
400
250
400
600
600
250
600
600
250
250
400
600
250
600
600
600
400
250
400
600
400
250
400
400
250
600
250
250
400
250
250
250
250
250
600
400
250
250
400
250
600
400
250
600
600
600
600
600
250
250
600
600
600
600
250
600
250
250
900
400
600
600
400
250
400
400
600
400
400
400
250
600
250
600
600
250
250
250
250
600
250
600
250
250
400
400
600
600
400
600
600
600
250
600
250
600
400
250
250
250
250
250
250
600
400
250
400
600
600
400
0
600
250
600
400
250
250
400
250
250
400
250
400
600
400
250
600
600
600
600
600
600
600
400
400
250
400
250
250
250
250
400
600
200
400
250
600
600
250
400
400
400
400
250
600
250
400
600
250
600
300
600
400
250
250
250
600
250
250
400
250
400
250
400
600
250
600
250
400
250
600
600
600
250
250
600
400
600
400
600
250
250
250
600
300
250
600
600
600
400
250
250
400
600
600
400
250
600
250
400
400
250
250
400
250
400
250
250
250
600
400
250
250
600
400
600
400
250
250
600
400
600
250
600
250
250
250
250
600
250
250
250
400
400
250
250
250
400
250
600
400
250
400
250
250
600
250
400
600
600
400
600
600
600
400
400
400
400
400
400
600
250
600
600
250
250
250
250
250
250
400
250
250
250
250
250
600
400
600
250
400
250
250
600
400
250
250
600
250
250
250
250
250
400
250
250
400
250
600
600
400
250
400
250
400
250
600
300
250
250
250
600
250
250
250
600
250
250
400
400
250
400
600
250
600
250
600
250
250
250
400
400
400
400
250
600
600
250
250
400
250
250
250
400
250
600
600
400
400
600
250
400
600
250
250
600
400
250
250
400
600
600
600
250
250
400
250
600
400
250
400
600
400
250
250
400
250
400
400
400
400
250
600
250
400
600
250
600
400
600
250
400
250
600
400
250
400
600
400
600
400
400
250
400
400
600
250
400
400
250
400
600
250
250
250
250
400
250
400
600
600
600
250
400
250
250
300
250
400
250
250
250
250
600
250
250
250
600
400
600
250
600
600
600
600
250
250
600
250
250
600
600
600
250
600
250
250
250
600
250
400
600
600
400
400
400
600
250
600
250
600
600
600
600
400
400
250
400
250
400
250
250
600
600
600
250
250
250
250
250
600
400
250
400
400
600
250
600
600
400
400
600
400
400
400
250
250
250
250
250
250
250
250
400
600
600
250
250
400
600
250
250
400
400
600
600
400
250
600
250
250
600
250
400
600
250
600
250
250
250
250
600
600
600
600
600
250
250
250
400
400
600
600
250
250
400
250
250
250
250
250
600
250
600
600
400
250
250
600
400
250
250
400
600
600
400
400
250
250
600
600
250
250
250
250
250
250
600
600
250
250
600
250
250
400
250
400
600
250
400
250
600
250
400
250
250
400
400
250
400
250
400
600
400
600
250
250
600
600
400
600
250
250
600
600
600
250
250
400
400
250
600
250
400
300
400
250
600
250
250
250
250
600
600
250
600
400
250
400
400
600
250
400
400
600
250
250
400
250
400
600
250
600
400
250
250
400
250
600
400
600
400
300
250
600
250
400
400
250
600
250
250
400
600
400
400
600
600
600
400
400
400
250
600
400
600
600
400
600
600
400
600
400
600
400
400
600
250
400
400
600
600
250
400
400
600
600
600
400
250
600
600
600
250
600
600
600
600
600
600
400
250
400
600
600
250
400
400
600
400
250
600
0
250
600
400
600
250
400
250
250
600
600
600
400
400
250
400
250
400
400
600
400
250
250
250
600
600
600
250
600
400
400
400
250
300
600
250
600
400
400
400
600
250
250
400
400
400
400
400
600
250
250
250
600
600
600
600
400
250
600
600
600
250
400
600
400
600
600
400
600
400
600
250
600
400
400
250
250
600
400
250
400
250
400
600
600
300
400
250
250
250
600
600
600
600
400
400
600
400
250
400
250
400
300
400
600
250
400
600
600
250
250
250
400
400
250
600
250
600
600
600
600
400
600
250
600
600
250
250
250
250
600
400
600
250
250
250
250
400
125
600
400
400
600
600
600
250
250
250
400
250
250
250
400
250
250
400
250
600
300
600
600
250
250
250
600
400
250
400
400
400
400
400
250
400
600
600
250
250
250
400
400
600
400
600
400
400
600
400
400
250
600
400
400
250
600
400
600
250
250
250
600
600
400
250
600
400
250
600
250
400
250
600
400
250
250
600
250
250
600
400
400
400
400
400
250
400
250
600
250
400
250
600
250
600
250
600
400
400
250
250
600
400
600
250
600
250
400
600
600
250
250
250
600
400
250
250
600
400
400
400
600
250
600
400
600
250
250
600
400
600
600
600
600
400
400
600
250
250
250
600
250
250
400
600
250
400
600
600
400
600
400
400
250
400
250
250
250
250
600
400
400
600
250
250
250
250
250
600
600
600
250
250
600
400
250
600
250
400
600
250
400
400
600
250
600
600
250
400
600
400
400
400
400
600
400
250
250
400
600
600
250
250
250
250
600
600
250
600
250
250
250
600
250
400
600
600
250
400
400
400
250
600
600
250
400
250
400
250
250
250
600
250
600
400
250
400
600
400
600
250
250
600
600
600
400
250
250
400
400
600
600
600
400
400
600
600
400
250
250
250
600
400
600
250
600
600
400
600
250
400
600
400
250
250
250
250
400
400
600
250
250
250
400
600
250
600
600
600
250
250
250
250
600
600
250
600
250
250
400
400
250
600
300
600
600
250
250
400
600
250
250
250
250
600
600
600
600
600
250
600
600
250
400
400
600
250
600
600
250
400
250
600
250
600
400
600
250
250
250
250
400
250
600
250
250
250
400
250
400
600
250
250
400
600
600
250
600
400
250
250
400
400
400
400
250
600
250
600
600
600
250
400
600
600
400
250
250
600
250
600
250
600
600
600
250
250
400
400
400
250
400
250
200
600
400
600
250
250
250
250
400
600
400
250
250
250
600
250
250
600
600
400
400
250
250
600
600
600
400
600
400
400
400
250
400
600
250
400
400
250
600
400
200
400
400
400
600
400
600
250
250
600
250
600
400
400
250
400
400
600
250
250
600
600
400
400
400
250
250
250
250
400
600
250
600
600
250
600
250
600
600
600
400
250
600
250
250
400
400
600
400
600
600
400
400
600
600
250
600
400
250
600
600
600
600
600
600
400
600
250
600
600
600
250
600
600
400
600
250
600
600
600
400
600
600
400
400
250
600
400
250
400
600
250
250
250
400
600
600
600
250
250
600
250
600
600
400
600
600
600
600
400
250
250
600
600
250
600
400
400
250
250
400
250
600
600
250
250
250
250
600
600
250
400
400
400
250
400
250
400
250
400
400
400
400
400
600
600
400
400
400
400
250
600
400
400
600
400
600
250
250
600
600
400
600
600
600
600
600
400
600
250
400
400
250
600
600
600
250
400
600
400
250
600
600
600
250
400
250
400
250
600
250
600
600
600
600
250
400
250
250
250
250
250
250
250
400
400
600
250
250
600
400
400
600
400
600
600
600
250
250
250
400
400
250
250
250
250
250
600
600
250
600
250
600
600
600
600
250
600
600
250
600
600
400
400
250
250
250
250
250
300
600
200
600
250
250
250
250
250
250
250
250
250
600
300
200
600
250
600
250
250
600
250
250
600
600
400
250
250
600
600
600
250
250
250
600
600
400
125
125
250
250
250
600
400
600
250
250
250
250
600
250
250
250
600
600
250
200
